,V1,V2,V3,V4,pstar
369,CESC,Macrophage M1_CIBERSORT,0.159,0.0052735557689595,**
370,CESC,Macrophage M2_CIBERSORT,0.013,0.815793595771717,
371,CESC,Myeloid dendritic cell resting_CIBERSORT,0.024,0.677188496342036,
372,CESC,Myeloid dendritic cell activated_CIBERSORT,-0.08,0.161100604639344,
373,CESC,Mast cell activated_CIBERSORT,-0.113,0.0485650068707028,*
374,CESC,Mast cell resting_CIBERSORT,0.095,0.0968006840863204,
375,CESC,Eosinophil_CIBERSORT,-0.057,0.321760600638363,
376,CESC,Neutrophil_CIBERSORT,-0.01,0.864605211428463,
377,CESC,B cell naive_CIBERSORT-ABS,0.03,0.596743212416401,
378,CESC,B cell memory_CIBERSORT-ABS,-0.088,0.123169123252876,
379,CESC,B cell plasma_CIBERSORT-ABS,-0.098,0.0866329966322851,
380,CESC,T cell CD8+_CIBERSORT-ABS,0.001,0.988890536387165,
381,CESC,T cell CD4+ naive_CIBERSORT-ABS,0.036,0.535585479187377,
382,CESC,T cell CD4+ memory resting_CIBERSORT-ABS,-0.131,0.0221204288915475,*
383,CESC,T cell CD4+ memory activated_CIBERSORT-ABS,0.05,0.386861008490948,
384,CESC,T cell follicular helper_CIBERSORT-ABS,0.019,0.73770335169133,
385,CESC,T cell regulatory (Tregs)_CIBERSORT-ABS,-0.161,0.00479745027769619,**
386,CESC,T cell gamma delta_CIBERSORT-ABS,-0.003,0.955150402027836,
387,CESC,NK cell resting_CIBERSORT-ABS,-0.017,0.768144297094431,
388,CESC,NK cell activated_CIBERSORT-ABS,0.057,0.318017221889673,
389,CESC,Monocyte_CIBERSORT-ABS,-0.127,0.0267312800687019,*
390,CESC,Macrophage M0_CIBERSORT-ABS,0.089,0.121769083470648,
391,CESC,Macrophage M1_CIBERSORT-ABS,0.107,0.0625680642130127,
392,CESC,Macrophage M2_CIBERSORT-ABS,0.035,0.537853619362612,
393,CESC,Myeloid dendritic cell resting_CIBERSORT-ABS,0.032,0.578348920362545,
394,CESC,Myeloid dendritic cell activated_CIBERSORT-ABS,-0.068,0.237886575348422,
395,CESC,Mast cell activated_CIBERSORT-ABS,-0.114,0.0458420113575867,*
396,CESC,Mast cell resting_CIBERSORT-ABS,0.067,0.24325574072556,
397,CESC,Eosinophil_CIBERSORT-ABS,0.02,0.721658919302654,
398,CESC,Neutrophil_CIBERSORT-ABS,-0.022,0.70255971155828,
399,CESC,B cell_QUANTISEQ,-0.026,0.651684476253259,
400,CESC,Macrophage M1_QUANTISEQ,0.11,0.0551954706813773,
401,CESC,Macrophage M2_QUANTISEQ,-0.061,0.284489727006698,
402,CESC,Monocyte_QUANTISEQ,0.03,0.603190708727145,
403,CESC,Neutrophil_QUANTISEQ,0.001,0.991795659622008,
404,CESC,NK cell_QUANTISEQ,-0.067,0.245639675449139,
405,CESC,T cell CD4+ (non-regulatory)_QUANTISEQ,-0.032,0.577933083861727,
406,CESC,T cell CD8+_QUANTISEQ,0.119,0.0374441993849861,*
407,CESC,T cell regulatory (Tregs)_QUANTISEQ,0.006,0.921695250180011,
408,CESC,Myeloid dendritic cell_QUANTISEQ,0.024,0.671929607484335,
409,CESC,uncharacterized cell_QUANTISEQ,-0.096,0.0929440060897755,
410,CESC,T cell_MCPCOUNTER,-0.159,0.00542479700726695,**
411,CESC,T cell CD8+_MCPCOUNTER,0.138,0.0156750947262497,*
412,CESC,cytotoxicity score_MCPCOUNTER,0.031,0.590796117121197,
413,CESC,NK cell_MCPCOUNTER,0.013,0.822692405642955,
414,CESC,B cell_MCPCOUNTER,-0.109,0.0560571753012904,
415,CESC,Monocyte_MCPCOUNTER,0.133,0.0196357602178674,*
416,CESC,Macrophage/Monocyte_MCPCOUNTER,0.133,0.0196357602178674,*
417,CESC,Myeloid dendritic cell_MCPCOUNTER,0.022,0.697304693200287,
418,CESC,Neutrophil_MCPCOUNTER,0.036,0.528885021111845,
419,CESC,Endothelial cell_MCPCOUNTER,0.109,0.0578280928674017,
420,CESC,Myeloid dendritic cell activated_XCELL,-0.143,0.0125729357829148,*
421,CESC,B cell_XCELL,-0.146,0.0107796268722757,*
422,CESC,T cell CD4+ memory_XCELL,0.007,0.90053356099459,
423,CESC,T cell CD4+ naive_XCELL,-0.128,0.0252045541914816,*
424,CESC,T cell CD4+ (non-regulatory)_XCELL,-0.026,0.647736863618121,
425,CESC,T cell CD4+ central memory_XCELL,-0.169,0.00302395155398239,**
426,CESC,T cell CD4+ effector memory_XCELL,-0.269,1.85448220770594e-06,***
427,CESC,T cell CD8+ naive_XCELL,0.173,0.00232645501134201,**
428,CESC,T cell CD8+_XCELL,0.004,0.939501882473393,
429,CESC,T cell CD8+ central memory_XCELL,-0.027,0.635897083026343,
430,CESC,T cell CD8+ effector memory_XCELL,-0.043,0.456839652537722,
431,CESC,Class-switched memory B cell_XCELL,-0.123,0.0316834523439793,*
432,CESC,Common lymphoid progenitor_XCELL,0.343,6.81201459540245e-10,***
433,CESC,Common myeloid progenitor_XCELL,-0.163,0.00414982925980156,**
434,CESC,Myeloid dendritic cell_XCELL,-0.069,0.225723633474533,
435,CESC,Endothelial cell_XCELL,0.004,0.943698404915109,
436,CESC,Eosinophil_XCELL,-0.151,0.00804023460918208,**
437,CESC,Granulocyte-monocyte progenitor_XCELL,-0.009,0.873333969413924,
438,CESC,Hematopoietic stem cell_XCELL,-0.027,0.633340294174745,
439,CESC,Macrophage_XCELL,-0.017,0.772738397248127,
440,CESC,Macrophage M1_XCELL,-0.058,0.315491134513146,
441,CESC,Macrophage M2_XCELL,-0.063,0.270051153057302,
442,CESC,Mast cell_XCELL,-0.03,0.599529339075359,
443,CESC,B cell memory_XCELL,-0.171,0.00263502164626622,**
444,CESC,Monocyte_XCELL,0.001,0.988560538863889,
445,CESC,B cell naive_XCELL,0.016,0.777737634591769,
446,CESC,Neutrophil_XCELL,-0.084,0.142666449620988,
447,CESC,NK cell_XCELL,0.006,0.917402725226931,
448,CESC,T cell NK_XCELL,-0.087,0.128452248826203,
449,CESC,Plasmacytoid dendritic cell_XCELL,-0.076,0.184048558876539,
450,CESC,B cell plasma_XCELL,-0.188,0.000937609342932156,***
451,CESC,T cell gamma delta_XCELL,0.098,0.0865344084736318,
452,CESC,T cell CD4+ Th1_XCELL,-0.029,0.613785299591202,
453,CESC,T cell CD4+ Th2_XCELL,0.303,6.13942556249658e-08,***
454,CESC,T cell regulatory (Tregs)_XCELL,-0.068,0.23845200756442,
455,CESC,immune score_XCELL,-0.072,0.211039730843364,
456,CESC,stroma score_XCELL,-0.053,0.356583054611643,
457,CESC,microenvironment score_XCELL,-0.084,0.143343931840314,
458,CESC,B cell_EPIC,-0.094,0.101650188351517,
459,CESC,T cell CD4+_EPIC,-0.079,0.166526591615718,
460,CESC,T cell CD8+_EPIC,0.088,0.122866633037188,
461,CESC,Endothelial cell_EPIC,-0.094,0.0990980430721565,
462,CESC,Macrophage_EPIC,0.017,0.7734860787097,
463,CESC,NK cell_EPIC,0.021,0.715946124092988,
464,CESC,uncharacterized cell_EPIC,0.019,0.743085902716341,
465,CHOL,B cell_TIMER,-0.194,0.258147787917118,
466,CHOL,T cell CD4+_TIMER,-0.226,0.184808925636953,
467,CHOL,T cell CD8+_TIMER,0.088,0.607819223957344,
468,CHOL,Neutrophil_TIMER,0.091,0.599142603839447,
469,CHOL,Macrophage_TIMER,-0.207,0.22557350829274,
470,CHOL,Myeloid dendritic cell_TIMER,0.253,0.136204125359981,
471,CHOL,B cell naive_CIBERSORT,-0.08,0.641935317390538,
472,CHOL,B cell memory_CIBERSORT,-0.196,0.25240193009711,
473,CHOL,B cell plasma_CIBERSORT,-0.124,0.471717474318163,
474,CHOL,T cell CD8+_CIBERSORT,-0.388,0.0193031532551836,*
475,CHOL,T cell CD4+ naive_CIBERSORT,-0.233,0.170800372094786,
476,CHOL,T cell CD4+ memory resting_CIBERSORT,0.298,0.0771862058467195,
477,CHOL,T cell CD4+ memory activated_CIBERSORT,-0.244,0.152089893626434,
478,CHOL,T cell follicular helper_CIBERSORT,0.143,0.406135275546999,
479,CHOL,T cell regulatory (Tregs)_CIBERSORT,-0.015,0.93006512703807,
480,CHOL,T cell gamma delta_CIBERSORT,-0.212,0.213996524403365,
481,CHOL,NK cell resting_CIBERSORT,0.021,0.902388094967832,
482,CHOL,NK cell activated_CIBERSORT,-0.037,0.830479284509626,
483,CHOL,Monocyte_CIBERSORT,0.074,0.668364873179664,
484,CHOL,Macrophage M0_CIBERSORT,0.332,0.0477543599579919,*
485,CHOL,Macrophage M1_CIBERSORT,-0.036,0.835042156818704,
486,CHOL,Macrophage M2_CIBERSORT,-0.007,0.967918776194667,
487,CHOL,Myeloid dendritic cell resting_CIBERSORT,0.115,0.504307181786161,
488,CHOL,Myeloid dendritic cell activated_CIBERSORT,0.006,0.9704096466084,
489,CHOL,Mast cell activated_CIBERSORT,-0.255,0.13373063094234,
490,CHOL,Mast cell resting_CIBERSORT,0.022,0.898627441547173,
491,CHOL,Eosinophil_CIBERSORT,0.119,0.489586276997418,
492,CHOL,Neutrophil_CIBERSORT,0.007,0.966950654138049,
493,CHOL,B cell naive_CIBERSORT-ABS,0.085,0.621266563707793,
494,CHOL,B cell memory_CIBERSORT-ABS,-0.229,0.179432469319057,
495,CHOL,B cell plasma_CIBERSORT-ABS,0.066,0.70375639995643,
496,CHOL,T cell CD8+_CIBERSORT-ABS,-0.212,0.213499719400339,
497,CHOL,T cell CD4+ naive_CIBERSORT-ABS,-0.233,0.170800372094786,
498,CHOL,T cell CD4+ memory resting_CIBERSORT-ABS,0.156,0.364516585588567,
499,CHOL,T cell CD4+ memory activated_CIBERSORT-ABS,-0.262,0.122331156882733,
500,CHOL,T cell follicular helper_CIBERSORT-ABS,0.074,0.667949757562297,
501,CHOL,T cell regulatory (Tregs)_CIBERSORT-ABS,-0.137,0.425145540550028,
502,CHOL,T cell gamma delta_CIBERSORT-ABS,-0.21,0.218689145540954,
503,CHOL,NK cell resting_CIBERSORT-ABS,0.098,0.568378822721483,
504,CHOL,NK cell activated_CIBERSORT-ABS,0.11,0.524000373822278,
505,CHOL,Monocyte_CIBERSORT-ABS,0.019,0.910544846923917,
506,CHOL,Macrophage M0_CIBERSORT-ABS,0.269,0.112279246843235,
507,CHOL,Macrophage M1_CIBERSORT-ABS,0.157,0.360404607406257,
508,CHOL,Macrophage M2_CIBERSORT-ABS,0.058,0.735014156895446,
509,CHOL,Myeloid dendritic cell resting_CIBERSORT-ABS,0.175,0.307654084088395,
510,CHOL,Myeloid dendritic cell activated_CIBERSORT-ABS,-0.07,0.685349323582114,
511,CHOL,Mast cell activated_CIBERSORT-ABS,-0.053,0.758453180801439,
512,CHOL,Mast cell resting_CIBERSORT-ABS,0.026,0.880007392483532,
513,CHOL,Eosinophil_CIBERSORT-ABS,0.119,0.489586276997418,
514,CHOL,Neutrophil_CIBERSORT-ABS,0.021,0.903175647243447,
515,CHOL,B cell_QUANTISEQ,-0.209,0.22161253952746,
516,CHOL,Macrophage M1_QUANTISEQ,0.401,0.0153766783190542,*
517,CHOL,Macrophage M2_QUANTISEQ,-0.222,0.192940091209766,
518,CHOL,Monocyte_QUANTISEQ,0.242,0.154250100118938,
519,CHOL,Neutrophil_QUANTISEQ,-0.163,0.341439009163615,
520,CHOL,NK cell_QUANTISEQ,0.078,0.649526714012604,
521,CHOL,T cell CD4+ (non-regulatory)_QUANTISEQ,0.209,0.220163551740514,
522,CHOL,T cell CD8+_QUANTISEQ,-0.105,0.543273048139955,
523,CHOL,T cell regulatory (Tregs)_QUANTISEQ,0.106,0.539340640534011,
524,CHOL,Myeloid dendritic cell_QUANTISEQ,0.237,0.164660297984559,
525,CHOL,uncharacterized cell_QUANTISEQ,0.071,0.680235427209717,
526,CHOL,T cell_MCPCOUNTER,-0.336,0.0453946822378147,*
527,CHOL,T cell CD8+_MCPCOUNTER,-0.143,0.404469702427753,
528,CHOL,cytotoxicity score_MCPCOUNTER,0.199,0.243876738842951,
529,CHOL,NK cell_MCPCOUNTER,0.097,0.57479205453426,
530,CHOL,B cell_MCPCOUNTER,-0.215,0.208622093289245,
531,CHOL,Monocyte_MCPCOUNTER,0.297,0.0786900889849845,
532,CHOL,Macrophage/Monocyte_MCPCOUNTER,0.297,0.0786900889849845,
533,CHOL,Myeloid dendritic cell_MCPCOUNTER,-0.008,0.960871180173499,
534,CHOL,Neutrophil_MCPCOUNTER,-0.245,0.149481078882066,
535,CHOL,Endothelial cell_MCPCOUNTER,-0.063,0.71508079379531,
536,CHOL,Myeloid dendritic cell activated_XCELL,-0.087,0.614942342934979,
537,CHOL,B cell_XCELL,-0.175,0.307806264694106,
538,CHOL,T cell CD4+ memory_XCELL,-0.205,0.229983138385333,
539,CHOL,T cell CD4+ naive_XCELL,-0.221,0.194789338842063,
540,CHOL,T cell CD4+ (non-regulatory)_XCELL,-0.271,0.109980748516028,
541,CHOL,T cell CD4+ central memory_XCELL,-0.172,0.314664332242962,
542,CHOL,T cell CD4+ effector memory_XCELL,0.01,0.954572028691777,
543,CHOL,T cell CD8+ naive_XCELL,-0.297,0.0788178963257487,
544,CHOL,T cell CD8+_XCELL,-0.244,0.152366115389812,
545,CHOL,T cell CD8+ central memory_XCELL,-0.236,0.165874138151071,
546,CHOL,T cell CD8+ effector memory_XCELL,-0.257,0.130534269182327,
547,CHOL,Class-switched memory B cell_XCELL,-0.165,0.337112176723159,
548,CHOL,Common lymphoid progenitor_XCELL,0.372,0.0255998102144927,*
549,CHOL,Common myeloid progenitor_XCELL,-0.262,0.122824109431419,
550,CHOL,Myeloid dendritic cell_XCELL,-0.215,0.207129382207657,
551,CHOL,Endothelial cell_XCELL,-0.275,0.104716118167112,
552,CHOL,Eosinophil_XCELL,0.158,0.356995637742835,
553,CHOL,Granulocyte-monocyte progenitor_XCELL,-0.156,0.36349527058492,
554,CHOL,Hematopoietic stem cell_XCELL,-0.271,0.110498574332206,
555,CHOL,Macrophage_XCELL,0.056,0.745887133978125,
556,CHOL,Macrophage M1_XCELL,0.02,0.906613774520637,
557,CHOL,Macrophage M2_XCELL,-0.056,0.746954930534158,
558,CHOL,Mast cell_XCELL,-0.133,0.440662509809945,
559,CHOL,B cell memory_XCELL,-0.192,0.261539609171222,
560,CHOL,Monocyte_XCELL,-0.12,0.485067823866596,
561,CHOL,B cell naive_XCELL,-0.19,0.267656389059263,
562,CHOL,Neutrophil_XCELL,-0.052,0.763086700076878,
563,CHOL,NK cell_XCELL,0.076,0.658928492919422,
564,CHOL,T cell NK_XCELL,-0.168,0.328487842972999,
565,CHOL,Plasmacytoid dendritic cell_XCELL,-0.18,0.294682185133388,
566,CHOL,B cell plasma_XCELL,-0.46,0.00476170920776814,**
567,CHOL,T cell gamma delta_XCELL,-0.233,0.170800372094786,
568,CHOL,T cell CD4+ Th1_XCELL,-0.254,0.135563573425487,
569,CHOL,T cell CD4+ Th2_XCELL,0.057,0.739318049361806,
570,CHOL,T cell regulatory (Tregs)_XCELL,-0.003,0.986908963021602,
571,CHOL,immune score_XCELL,-0.196,0.251132453015046,
572,CHOL,stroma score_XCELL,-0.223,0.190496187463587,
573,CHOL,microenvironment score_XCELL,-0.219,0.199609386357515,
574,CHOL,B cell_EPIC,-0.223,0.191177094473183,
575,CHOL,T cell CD4+_EPIC,-0.209,0.222340967959904,
576,CHOL,T cell CD8+_EPIC,0.008,0.964265860501792,
577,CHOL,Endothelial cell_EPIC,-0.15,0.383061636737403,
578,CHOL,Macrophage_EPIC,-0.38,0.0223222345789842,*
579,CHOL,NK cell_EPIC,0.238,0.16232503093843,
580,CHOL,uncharacterized cell_EPIC,0.319,0.0581971645110015,
581,COAD,B cell_TIMER,-0.021,0.65518087771707,
582,COAD,T cell CD4+_TIMER,-0.001,0.989331084310408,
583,COAD,T cell CD8+_TIMER,0.193,3.2955214674616e-05,***
584,COAD,Neutrophil_TIMER,0.034,0.465079523410152,
585,COAD,Macrophage_TIMER,0.107,0.0218882953153183,*
586,COAD,Myeloid dendritic cell_TIMER,-0.018,0.69672422036973,
587,COAD,B cell naive_CIBERSORT,0.071,0.12833413662154,
588,COAD,B cell memory_CIBERSORT,-0.04,0.396978671489384,
589,COAD,B cell plasma_CIBERSORT,-0.009,0.841629884945677,
590,COAD,T cell CD8+_CIBERSORT,-0.161,0.000578251469119749,***
591,COAD,T cell CD4+ naive_CIBERSORT,-0.006,0.898437165094652,
592,COAD,T cell CD4+ memory resting_CIBERSORT,0.108,0.0216574888266612,*
593,COAD,T cell CD4+ memory activated_CIBERSORT,0.08,0.087384900051308,
594,COAD,T cell follicular helper_CIBERSORT,0.044,0.35152600399653,
595,COAD,T cell regulatory (Tregs)_CIBERSORT,-0.433,3.4653629290948e-22,***
596,COAD,T cell gamma delta_CIBERSORT,0.118,0.012098075289242,*
597,COAD,NK cell resting_CIBERSORT,-0.175,0.000179645915769418,***
598,COAD,NK cell activated_CIBERSORT,0.069,0.142284016058141,
599,COAD,Monocyte_CIBERSORT,-0.002,0.970679310931133,
600,COAD,Macrophage M0_CIBERSORT,-0.033,0.47657513098146,
601,COAD,Macrophage M1_CIBERSORT,0.128,0.00617404627044213,**
602,COAD,Macrophage M2_CIBERSORT,0.142,0.00235343634298902,**
603,COAD,Myeloid dendritic cell resting_CIBERSORT,0.052,0.269350505757278,
604,COAD,Myeloid dendritic cell activated_CIBERSORT,0.04,0.391107337564044,
605,COAD,Mast cell activated_CIBERSORT,0.099,0.0356468167072776,*
606,COAD,Mast cell resting_CIBERSORT,-0.028,0.550459774827544,
607,COAD,Eosinophil_CIBERSORT,0.045,0.333877183376884,
608,COAD,Neutrophil_CIBERSORT,-0.01,0.826793664170218,
609,COAD,B cell naive_CIBERSORT-ABS,0.01,0.839307546453209,
610,COAD,B cell memory_CIBERSORT-ABS,-0.014,0.760168060241707,
611,COAD,B cell plasma_CIBERSORT-ABS,-0.056,0.236372368161533,
612,COAD,T cell CD8+_CIBERSORT-ABS,-0.12,0.0101477539796124,*
613,COAD,T cell CD4+ naive_CIBERSORT-ABS,-0.012,0.795652759787745,
614,COAD,T cell CD4+ memory resting_CIBERSORT-ABS,0.032,0.491385961655864,
615,COAD,T cell CD4+ memory activated_CIBERSORT-ABS,0.005,0.92274308384297,
616,COAD,T cell follicular helper_CIBERSORT-ABS,-0.016,0.73851954674156,
617,COAD,T cell regulatory (Tregs)_CIBERSORT-ABS,-0.286,5.14901316714076e-10,***
618,COAD,T cell gamma delta_CIBERSORT-ABS,0.094,0.0460256939415483,*
619,COAD,NK cell resting_CIBERSORT-ABS,-0.173,0.000203133895433652,***
620,COAD,NK cell activated_CIBERSORT-ABS,0.004,0.934505501293052,
621,COAD,Monocyte_CIBERSORT-ABS,-0.022,0.636915428718886,
622,COAD,Macrophage M0_CIBERSORT-ABS,-0.031,0.50599773561651,
623,COAD,Macrophage M1_CIBERSORT-ABS,0.029,0.541563560467923,
624,COAD,Macrophage M2_CIBERSORT-ABS,0.016,0.7269602050912,
625,COAD,Myeloid dendritic cell resting_CIBERSORT-ABS,0.02,0.677316328917824,
626,COAD,Myeloid dendritic cell activated_CIBERSORT-ABS,-0.003,0.946857354279235,
627,COAD,Mast cell activated_CIBERSORT-ABS,0.073,0.120707488988496,
628,COAD,Mast cell resting_CIBERSORT-ABS,-0.088,0.0605431194381844,
629,COAD,Eosinophil_CIBERSORT-ABS,0.019,0.687013173708823,
630,COAD,Neutrophil_CIBERSORT-ABS,-0.033,0.487021034919868,
631,COAD,B cell_QUANTISEQ,0.013,0.785673408134099,
632,COAD,Macrophage M1_QUANTISEQ,-0.025,0.602012060301975,
633,COAD,Macrophage M2_QUANTISEQ,-0.091,0.0532945830145547,
634,COAD,Monocyte_QUANTISEQ,-0.051,0.27513768207838,
635,COAD,Neutrophil_QUANTISEQ,0.012,0.790353017943955,
636,COAD,NK cell_QUANTISEQ,-0.23,6.88001135195321e-07,***
637,COAD,T cell CD4+ (non-regulatory)_QUANTISEQ,-0.008,0.860029733743175,
638,COAD,T cell CD8+_QUANTISEQ,-0.044,0.343618060831089,
639,COAD,T cell regulatory (Tregs)_QUANTISEQ,-0.007,0.889066351384324,
640,COAD,Myeloid dendritic cell_QUANTISEQ,0.042,0.376537442849754,
641,COAD,uncharacterized cell_QUANTISEQ,0.069,0.139176679281133,
642,COAD,T cell_MCPCOUNTER,-0.271,4.45974613470147e-09,***
643,COAD,T cell CD8+_MCPCOUNTER,-0.007,0.876974771358198,
644,COAD,cytotoxicity score_MCPCOUNTER,-0.089,0.0571507939185373,
645,COAD,NK cell_MCPCOUNTER,-0.032,0.49414496755534,
646,COAD,B cell_MCPCOUNTER,-0.06,0.198340267089682,
647,COAD,Monocyte_MCPCOUNTER,-0.04,0.396327564402946,
648,COAD,Macrophage/Monocyte_MCPCOUNTER,-0.04,0.396327564402946,
649,COAD,Myeloid dendritic cell_MCPCOUNTER,0.016,0.73794399987964,
650,COAD,Neutrophil_MCPCOUNTER,-0.221,1.88415188410822e-06,***
651,COAD,Endothelial cell_MCPCOUNTER,0,0.999034404661263,
652,COAD,Myeloid dendritic cell activated_XCELL,-0.186,6.38854410336313e-05,***
653,COAD,B cell_XCELL,-0.084,0.0717851575067709,
654,COAD,T cell CD4+ memory_XCELL,0.361,1.75065647455589e-15,***
655,COAD,T cell CD4+ naive_XCELL,-0.062,0.184529439632888,
656,COAD,T cell CD4+ (non-regulatory)_XCELL,0.062,0.184153012262578,
657,COAD,T cell CD4+ central memory_XCELL,-0.587,1.98998456103161e-43,***
658,COAD,T cell CD4+ effector memory_XCELL,-0.433,3.46240377176392e-22,***
659,COAD,T cell CD8+ naive_XCELL,0.396,1.53871935196497e-18,***
660,COAD,T cell CD8+_XCELL,0.002,0.97216395753626,
661,COAD,T cell CD8+ central memory_XCELL,-0.086,0.065372982578065,
662,COAD,T cell CD8+ effector memory_XCELL,-0.131,0.00506416923965446,**
663,COAD,Class-switched memory B cell_XCELL,-0.345,3.73088969764654e-14,***
664,COAD,Common lymphoid progenitor_XCELL,0.668,4.20140492669692e-60,***
665,COAD,Common myeloid progenitor_XCELL,-0.191,4.15484119801946e-05,***
666,COAD,Myeloid dendritic cell_XCELL,-0.121,0.00989210799183384,**
667,COAD,Endothelial cell_XCELL,-0.227,1.04396446788139e-06,***
668,COAD,Eosinophil_XCELL,-0.545,1.52153250672386e-36,***
669,COAD,Granulocyte-monocyte progenitor_XCELL,0.067,0.152044886509687,
670,COAD,Hematopoietic stem cell_XCELL,0.095,0.0434506567566988,*
671,COAD,Macrophage_XCELL,-0.075,0.110103538619011,
672,COAD,Macrophage M1_XCELL,-0.197,2.34473727049724e-05,***
673,COAD,Macrophage M2_XCELL,-0.156,0.000814248609265063,***
674,COAD,Mast cell_XCELL,0.158,0.000717245484679859,***
675,COAD,B cell memory_XCELL,-0.067,0.155492601513896,
676,COAD,Monocyte_XCELL,-0.086,0.0656430893775917,
677,COAD,B cell naive_XCELL,0.011,0.818372652831448,
678,COAD,Neutrophil_XCELL,-0.146,0.00173489213536664,**
679,COAD,NK cell_XCELL,0.032,0.494510508586232,
680,COAD,T cell NK_XCELL,-0.412,4.11921111271809e-20,***
681,COAD,Plasmacytoid dendritic cell_XCELL,0.059,0.208158578423572,
682,COAD,B cell plasma_XCELL,-0.147,0.00170369181995279,**
683,COAD,T cell gamma delta_XCELL,0.17,0.000280608856532999,***
684,COAD,T cell CD4+ Th1_XCELL,-0.326,1.0574750005454e-12,***
685,COAD,T cell CD4+ Th2_XCELL,0.306,2.40877551983663e-11,***
686,COAD,T cell regulatory (Tregs)_XCELL,-0.06,0.202646304178538,
687,COAD,immune score_XCELL,-0.137,0.00343000660727938,**
688,COAD,stroma score_XCELL,-0.133,0.00443342387073808,**
689,COAD,microenvironment score_XCELL,-0.158,0.00072580996380406,***
690,COAD,B cell_EPIC,-0.089,0.0574377279386007,
691,COAD,T cell CD4+_EPIC,-0.023,0.62595523669921,
692,COAD,T cell CD8+_EPIC,0.067,0.150581483580333,
693,COAD,Endothelial cell_EPIC,-0.171,0.000249561665048459,***
694,COAD,Macrophage_EPIC,-0.163,0.000490962789755385,***
695,COAD,NK cell_EPIC,-0.097,0.0378256664305484,*
696,COAD,uncharacterized cell_EPIC,0.039,0.403651260781922,
697,DLBC,B cell_TIMER,0.133,0.365732227479021,
698,DLBC,T cell CD4+_TIMER,-0.174,0.236964558293761,
699,DLBC,T cell CD8+_TIMER,-0.143,0.331658680202899,
700,DLBC,Neutrophil_TIMER,-0.02,0.891906402049315,
701,DLBC,Macrophage_TIMER,0.076,0.605728957969387,
702,DLBC,Myeloid dendritic cell_TIMER,-0.1,0.497393579674712,
703,DLBC,B cell naive_CIBERSORT,0.179,0.223934082046317,
704,DLBC,B cell memory_CIBERSORT,0.024,0.871703176962887,
705,DLBC,B cell plasma_CIBERSORT,0.193,0.188398468222244,
706,DLBC,T cell CD8+_CIBERSORT,0.033,0.822654274801119,
707,DLBC,T cell CD4+ naive_CIBERSORT,-0.153,0.297702924338695,
708,DLBC,T cell CD4+ memory resting_CIBERSORT,0.054,0.713884352134581,
709,DLBC,T cell CD4+ memory activated_CIBERSORT,0.079,0.593535040193539,
710,DLBC,T cell follicular helper_CIBERSORT,-0.086,0.559180237949844,
711,DLBC,T cell regulatory (Tregs)_CIBERSORT,-0.306,0.0341657789933673,*
712,DLBC,T cell gamma delta_CIBERSORT,-0.178,0.226833445461233,
713,DLBC,NK cell resting_CIBERSORT,0.284,0.0505319365630979,
714,DLBC,NK cell activated_CIBERSORT,-0.116,0.433090439032153,
715,DLBC,Monocyte_CIBERSORT,0.126,0.394738967563533,
716,DLBC,Macrophage M0_CIBERSORT,-0.027,0.856838096552033,
717,DLBC,Macrophage M1_CIBERSORT,-0.072,0.624861464740064,
718,DLBC,Macrophage M2_CIBERSORT,-0.034,0.817436585185052,
719,DLBC,Myeloid dendritic cell resting_CIBERSORT,0.149,0.311970580635265,
720,DLBC,Myeloid dendritic cell activated_CIBERSORT,-0.178,0.225243197679413,
721,DLBC,Mast cell activated_CIBERSORT,-0.023,0.874525893630305,
722,DLBC,Mast cell resting_CIBERSORT,-0.167,0.257713927845619,
723,DLBC,Eosinophil_CIBERSORT,0.138,0.347943280133077,
724,DLBC,Neutrophil_CIBERSORT,-0.098,0.506600087349027,
725,DLBC,B cell naive_CIBERSORT-ABS,0.272,0.0615916850613921,
726,DLBC,B cell memory_CIBERSORT-ABS,0.18,0.220606407363512,
727,DLBC,B cell plasma_CIBERSORT-ABS,0.196,0.182281514886253,
728,DLBC,T cell CD8+_CIBERSORT-ABS,0.04,0.788604142773504,
729,DLBC,T cell CD4+ naive_CIBERSORT-ABS,-0.178,0.225178171740108,
